206,332
351,298
210,300
232,334
248,273
362,337
310,339
360,207
319,254
312,199
294,231
187,240
182,347
218,234
273,213
363,242
283,344
180,303
364,369
336,348
288,266
83,371
318,294
328,227
356,143
356,272
388,343
362,68
291,176
283,41
230,63
161,246
258,57
306,56
328,123
348,89
269,305
385,151
430,274
220,272
387,275
143,82
172,65
118,281
354,182
467,95
476,252
423,49
18,87
72,117
70,48
216,85
352,114
486,63
457,71
330,153
189,92
438,250
249,356
4,54
237,305
452,178
41,42
415,350
454,216
97,194
377,111
410,81
197,191
489,207
70,282
104,118
385,316
105,241
487,355
129,118
253,230
134,196
370,37
167,105
118,79
222,123
257,329
160,281
420,215
74,90
152,32
455,352
163,188
390,179
29,282
64,227
304,146
245,191
337,44
285,97
159,219
46,78
35,209
408,242
74,184
6,115
498,237
25,134
104,37
118,165
90,218
49,250
142,355
186,215
221,208
39,104
308,364
498,272
137,255
395,41
418,189
16,168
96,269
383,217
248,84
2,221
18,370
53,136
406,136
456,274
1,264
265,114
136,56
254,142
280,71
451,130
201,45
283,369
401,373
483,175
135,331
437,90
230,164
317,86
175,157
132,224
88,327
73,257
85,147
145,164
179,28
