402,190
378,18
259,108
333,88
330,170
172,56
120,120
137,32
101,154
166,212
101,71
358,182
314,23
63,43
76,124
222,209
139,6
378,230
308,90
272,42
205,4
174,16
100,184
144,225
358,51
291,229
311,118
2,30
96,16
209,149
27,66
90,47
475,43
39,193
199,54
247,41
126,175
261,19
435,34
306,146
327,62
185,132
194,170
392,69
299,49
411,15
353,241
272,152
135,141
491,296
341,3
22,137
460,15
410,41
247,173
281,67
41,96
159,174
236,150
171,84
9,97
167,109
289,14
227,23
249,209
343,204
482,119
277,187
354,26
495,11
315,239
306,187
365,109
72,211
103,224
321,272
65,78
84,99
83,268
455,119
47,133
416,276
349,294
71,185
140,297
284,107
35,35
2,61
344,123
396,106
229,60
222,175
194,196
53,256
385,295
417,168
178,307
205,318
291,256
20,300
319,213
345,150
315,297
426,243
25,246
140,102
264,246
155,326
428,120
272,290
402,251
480,328
249,319
99,307
408,217
211,117
62,321
126,320
44,11
422,305
67,153
56,290
374,272
36,218
451,62
438,143
430,79
174,246
436,200
