297,153
369,129
161,226
269,123
45,246
279,183
96,44
267,268
43,178
276,235
186,194
325,47
78,201
219,206
219,249
156,48
159,253
304,105
161,288
239,104
344,171
59,218
383,213
85,228
196,102
140,211
13,67
243,194
212,299
341,9
176,314
162,336
302,230
366,238
68,174
359,62
219,47
266,161
293,32
89,125
101,307
283,210
314,179
324,204
204,23
176,159
41,40
395,52
37,14
50,326
7,35
111,282
136,21
230,20
350,207
15,266
211,160
125,48
131,250
308,255
106,206
65,30
247,144
262,40
74,58
115,328
94,19
376,174
311,131
192,266
239,281
358,267
55,275
246,234
372,32
302,79
43,79
136,313
183,40
4,194
339,249
34,202
333,87
83,289
389,274
116,363
104,171
273,17
396,139
139,169
334,280
142,75
90,343
62,351
140,356
277,381
197,74
72,250
167,17
344,140
395,1
31,294
229,75
153,378
298,279
67,106
10,100
181,353
126,111
93,381
24,225
43,132
64,386
183,130
9,350
