320,114
186,194
269,31
43,80
362,19
296,41
197,8
270,120
328,74
44,160
75,23
336,28
2,73
280,2
107,187
275,92
148,36
103,123
24,226
380,90
212,199
250,146
302,86
202,172
237,27
34,112
305,155
167,9
228,124
81,65
91,221
241,173
47,1
276,63
71,129
189,49
375,44
184,92
168,162
66,94
279,165
11,204
49,29
359,69
122,236
247,87
12,97
157,194
249,4
56,53
26,43
96,154
68,175
303,15
13,1
199,147
129,210
35,186
110,17
137,7
49,236
229,220
127,89
208,68
222,7
139,148
208,101
123,54
89,2
295,119
382,3
1,240
246,51
95,40
147,123
161,66
220,46
152,95
2,33
63,211
