190,197
153,187
98,192
108,131
55,187
78,151
224,243
259,180
160,239
178,172
243,207
237,289
39,153
244,78
56,87
112,221
251,237
330,11
203,270
247,119
119,158
216,73
261,142
83,98
229,100
20,175
186,224
279,106
197,128
44,125
8,63
227,158
384,110
308,169
273,50
330,77
234,35
364,21
300,75
388,214
129,33
179,49
139,112
205,29
280,4
314,108
160,211
379,135
366,91
35,21
293,28
85,8
333,191
306,1
372,194
366,47
398,58
343,168
308,49
395,22
67,211
263,260
131,60
175,16
280,288
246,4
201,4
167,124
261,25
353,122
32,75
366,226
392,251
218,195
153,87
390,82
149,8
11,7
135,244
194,294
155,41
277,198
330,37
103,67
128,191
167,276
275,75
8,199
