280,65
229,8
277,5
279,93
61,62
257,293
38,73
113,113
152,282
311,8
343,247
320,235
221,110
190,300
65,22
200,8
91,269
110,56
374,235
65,120
221,75
4,70
206,342
229,143
221,42
117,328
175,268
306,147
145,258
274,195
337,303
307,286
344,47
109,24
386,336
293,43
346,7
101,293
141,28
341,114
67,90
258,250
90,323
303,331
274,144
183,228
164,57
344,212
87,8
430,234
99,245
20,50
259,331
347,83
325,169
126,220
307,115
75,293
368,315
308,79
445,169
181,92
155,335
346,334
301,216
385,274
153,230
111,81
318,197
427,268
10,327
120,261
107,202
28,24
90,125
230,295
31,368
254,107
157,182
412,351
248,210
85,41
493,361
181,346
23,93
255,20
58,354
51,325
91,99
364,193
4,110
408,203
348,278
417,161
100,352
8,302
28,121
46,42
182,183
154,135
44,301
425,326
286,312
34,277
211,205
375,1
255,77
346,150
493,315
358,358
228,373
7,1
208,178
207,263
254,48
400,1
388,179
458,306
461,368
11,266
464,254
58,235
494,259
193,51
8,156
220,319
450,334
49,188
4,235
89,221
384,369
329,354
195,154
455,226
64,264
