146,184
305,142
255,53
287,92
337,206
172,184
71,102
253,99
226,91
102,150
327,167
43,112
223,151
64,126
207,172
311,206
77,165
255,152
243,178
32,168
314,87
173,106
353,170
364,195
114,176
86,199
277,123
61,187
89,120
241,124
138,158
304,181
357,227
31,143
62,75
115,206
276,23
329,232
282,61
218,196
36,83
190,87
189,206
136,132
34,199
199,129
56,212
10,183
213,268
4,114
114,98
213,21
383,104
11,220
287,233
145,213
147,1
84,5
317,116
122,230
84,268
238,214
183,150
164,130
385,220
8,5
98,48
389,271
263,202
159,82
130,77
290,271
162,266
65,47
398,125
92,229
49,258
244,274
51,11
322,266
146,106
6,265
185,256
11,55
393,156
395,246
171,229
338,141
259,252
5,83
388,56
238,7
359,28
114,7
398,182
347,270
369,253
294,3
345,4
113,265
378,2
229,64
302,27
356,118
217,230
185,60
91,80
4,156
166,34
