176,137
249,72
360,23
288,75
140,125
371,86
297,99
324,71
274,139
106,92
248,101
219,155
130,161
90,185
355,48
252,41
194,186
197,121
329,97
66,95
173,171
95,126
392,109
388,2
334,7
398,28
44,108
68,136
340,179
309,6
220,91
317,147
250,151
387,66
223,238
312,211
57,197
156,191
363,111
26,16
170,18
275,114
181,236
383,173
351,135
51,172
384,135
314,186
371,200
97,152
118,185
289,168
201,211
103,209
300,125
231,122
235,176
123,62
345,209
92,57
288,195
169,52
39,149
55,26
15,84
89,3
141,21
95,29
217,60
211,12
87,233
44,65
238,20
7,42
1,181
60,1
243,221
39,259
156,230
116,231
56,236
187,86
282,222
385,223
26,206
351,240
