102,6
124,116
179,224
121,73
219,115
79,31
283,112
229,92
188,75
207,201
7,33
26,53
215,233
99,48
123,231
72,97
230,66
215,177
149,237
177,44
250,123
66,5
300,202
158,104
192,104
131,177
151,207
323,101
181,250
122,201
270,74
69,178
305,23
95,197
270,158
33,22
337,5
52,197
285,54
88,235
57,233
11,75
156,150
236,145
37,93
391,94
223,40
180,175
253,51
25,116
311,72
94,109
39,167
243,227
374,20
288,250
318,126
398,8
23,198
360,208
352,114
54,44
269,213
275,23
158,72
330,163
91,134
96,168
279,182
398,131
325,204
77,66
373,147
397,211
324,42
229,7
260,251
200,28
152,46
169,17
338,255
2,106
199,154
344,79
27,224
297,156
348,183
386,68
2,213
312,238
236,203
398,156
249,23
62,150
338,227
7,177
131,17
52,69
19,145
6,5
217,276
144,270
119,142
245,178
344,291
