323,31
174,56
271,62
327,157
76,239
235,147
253,43
168,126
348,32
189,90
172,163
145,5
284,184
214,194
326,211
172,238
5,176
259,103
283,147
124,228
215,88
312,95
199,231
42,89
392,30
20,123
359,194
208,122
158,29
168,191
142,67
305,120
245,13
68,81
117,31
247,235
63,187
30,168
371,229
250,172
162,279
228,217
275,216
211,45
240,120
87,29
94,217
138,101
116,68
236,269
231,294
125,147
303,1
215,166
341,56
99,5
62,46
58,19
216,16
36,39
87,151
4,98
385,203
331,2
111,101
98,181
105,132
4,47
183,24
117,200
15,22
36,197
89,62
27,68
393,157
206,258
369,171
137,254
78,113
40,224
365,11
248,199
