187,107
84,181
157,142
217,102
109,200
81,214
18,252
139,161
130,133
79,119
296,252
93,253
165,179
138,210
380,251
346,237
263,156
239,253
235,133
160,252
186,151
164,214
58,230
200,129
103,163
57,199
205,252
235,215
42,111
267,253
109,110
285,184
116,227
276,106
125,253
381,196
252,189
291,148
189,69
356,178
381,223
196,227
298,219
207,28
267,211
65,163
211,205
232,167
345,210
17,14
153,112
381,14
29,228
315,12
17,42
99,12
16,86
16,116
289,12
149,12
243,13
64,12
383,48
382,94
340,11
185,11
383,121
16,181
16,151
382,153
324,182
