153,180
171,266
253,256
102,277
224,204
192,229
75,76
283,232
1,138
49,292
196,186
260,206
148,108
180,109
127,272
165,230
289,258
217,245
242,172
107,86
236,144
85,298
277,148
313,267
112,242
28,160
247,230
113,112
265,288
106,55
173,201
355,120
124,177
141,251
127,207
43,266
311,216
291,284
267,177
48,99
193,297
10,272
275,123
390,125
100,215
221,286
331,135
4,185
47,229
375,232
245,120
308,123
210,120
397,195
4,210
349,220
58,179
15,107
398,222
290,202
21,249
211,152
349,173
111,148
54,151
30,132
200,80
80,144
336,243
370,199
42,201
138,84
379,169
84,182
304,159
15,61
329,193
