312,203
360,211
218,165
196,149
250,164
180,77
274,173
251,93
303,174
300,133
34,42
154,195
315,264
283,109
237,188
152,221
211,264
251,283
353,240
377,60
429,60
95,55
173,259
221,50
166,47
210,300
179,120
371,290
198,220
394,312
170,172
340,296
488,79
420,322
136,42
235,144
72,14
453,39
290,280
132,17
105,183
346,51
168,287
106,15
373,34
63,47
159,18
264,52
413,37
334,130
303,28
240,119
326,159
326,317
8,44
277,25
190,21
328,32
258,313
317,230
310,61
267,245
335,183
384,202
349,266
200,102
387,270
281,324
451,190
13,1
163,146
47,173
381,162
420,206
128,172
63,153
