247,120
184,130
175,248
363,193
275,4
205,9
225,7
364,272
386,137
348,135
401,205
245,7
369,213
300,157
369,255
118,251
416,137
188,230
160,260
409,239
364,138
230,201
409,259
363,237
409,274
304,1
280,19
190,8
401,138
171,9
424,105
395,220
154,11
375,228
419,205
11,124
306,143
387,186
169,234
302,107
167,136
321,257
161,30
262,119
124,129
109,129
142,190
132,245
55,126
256,185
374,102
91,16
147,56
139,12
89,128
61,15
116,14
305,240
342,263
36,15
413,122
170,207
418,220
198,196
422,44
229,168
29,125
76,17
149,219
16,17
162,170
319,171
288,211
396,120
138,148
306,200
204,44
309,224
143,118
262,13
229,105
332,96
296,31
375,2
421,78
105,262
424,276
180,43
191,114
351,51
396,249
312,45
411,4
351,114
337,209
327,72
130,177
414,28
393,269
165,121
69,277
325,236
303,173
364,33
163,191
336,44
404,87
368,117
383,81
371,49
354,209
309,87
386,32
334,276
321,204
338,1
338,225
222,37
392,47
152,155
212,168
315,30
190,250
