264,178
338,178
270,346
232,99
349,41
178,328
221,305
1,161
184,51
383,36
404,286
189,347
212,318
324,44
402,325
458,344
18,182
416,308
397,169
426,326
197,325
156,336
314,229
49,60
180,212
428,349
1,61
28,283
4,288
1,10
491,349
179,244
366,276
473,333
163,352
268,272
353,182
317,2
378,224
1,80
66,65
471,311
25,351
441,300
61,25
294,229
1,43
373,239
489,324
245,124
442,330
182,71
30,324
32,60
340,101
232,84
397,1
356,349
348,160
47,109
29,301
20,8
324,98
51,8
251,164
385,91
388,193
1,198
42,20
27,249
331,163
234,210
40,152
21,102
153,4
256,111
21,163
286,334
264,46
419,4
185,15
66,159
43,254
367,165
334,81
90,302
66,320
253,259
127,228
1,324
26,228
66,115
2,307
280,253
270,103
220,180
297,40
227,229
454,314
135,209
284,164
335,63
66,252
315,79
118,352
120,4
226,250
44,301
271,60
25,205
355,95
306,253
351,119
60,277
298,87
66,144
41,219
66,220
250,79
419,293
289,100
188,308
348,72
231,192
43,195
45,270
1,351
413,344
267,157
391,340
224,127
392,211
241,139
364,131
370,93
282,132
375,150
288,61
222,160
396,52
185,31
