425,59
418,6
291,187
244,180
417,35
369,186
186,242
157,316
409,173
528,27
353,188
541,17
347,259
187,115
308,256
256,237
248,364
336,60
345,37
363,3
268,353
355,62
186,217
186,85
262,279
186,280
245,216
284,365
335,123
356,17
245,267
231,343
222,223
237,327
161,115
394,98
313,125
408,133
371,121
380,62
162,24
353,128
381,85
234,239
518,333
366,74
505,2
399,290
233,299
418,150
209,231
1,365
162,87
221,279
417,349
384,35
410,329
202,305
384,286
364,36
265,320
419,76
331,261
296,123
239,163
373,22
251,290
186,165
390,364
269,337
187,309
307,93
105,348
378,1
224,361
405,314
348,172
424,21
273,130
314,192
263,155
424,363
284,111
403,203
4,1
328,93
382,340
347,229
387,150
290,85
422,125
251,113
194,62
401,113
447,1
389,317
325,74
417,100
251,140
422,289
550,1
125,332
309,66
552,365
354,302
300,174
395,76
164,43
338,108
162,66
462,323
375,365
106,364
500,340
94,4
391,132
