447,163
447,142
436,217
153,58
543,58
347,58
129,160
468,220
183,99
278,339
269,63
361,194
296,197
131,130
477,238
230,158
264,261
503,222
547,329
123,241
92,203
164,157
258,355
540,306
507,164
467,187
464,168
140,264
200,164
94,238
427,200
523,219
511,246
231,141
457,200
122,263
435,246
112,142
540,288
342,112
515,271
540,267
83,226
147,217
133,105
285,39
406,246
437,187
233,33
133,85
119,215
423,225
119,71
1,237
168,105
257,197
103,163
324,139
322,91
383,65
408,223
150,33
230,179
443,105
556,283
475,201
554,298
466,106
157,200
411,193
305,91
146,159
251,43
235,125
507,129
487,105
408,112
119,370
201,104
494,237
223,105
251,136
69,61
453,215
310,132
512,105
338,130
161,125
548,33
355,87
393,116
370,86
535,250
299,52
402,142
287,75
287,92
546,344
256,100
436,264
322,64
90,173
128,4
328,251
389,131
541,219
269,126
315,117
159,172
403,92
389,303
545,104
467,150
246,151
410,128
244,168
167,243
235,242
330,156
282,115
344,200
119,355
385,96
381,176
372,143
371,316
307,273
300,114
422,140
215,241
119,334
