178,201
194,46
235,108
278,165
222,243
79,75
183,84
206,120
353,170
158,297
196,101
412,318
234,176
425,300
340,10
191,321
469,338
178,117
439,320
227,302
247,96
202,332
115,260
214,101
148,89
437,291
212,315
69,280
468,323
135,99
268,248
152,108
514,334
253,48
408,223
45,119
263,66
164,75
173,50
327,216
475,4
476,124
481,200
242,37
389,265
452,43
135,117
506,184
36,257
439,120
119,181
191,267
487,330
393,55
233,160
469,293
378,49
78,300
248,80
167,323
477,164
224,47
308,215
368,170
84,258
487,301
58,88
102,279
501,314
169,283
55,319
181,307
173,339
421,98
351,39
508,232
102,110
234,138
99,245
86,273
41,60
80,224
221,68
300,46
74,107
68,196
77,126
214,136
452,135
434,44
210,8
200,306
104,296
485,215
120,117
136,299
297,339
454,296
257,259
100,223
246,190
412,274
468,308
506,261
411,165
286,320
398,9
261,112
277,260
505,276
419,336
208,166
399,336
77,38
281,45
59,111
29,208
504,296
209,34
272,97
80,90
231,2
215,181
93,313
364,147
345,84
296,149
406,79
205,77
36,279
78,243
266,151
1,329
182,1
408,184
59,268
392,210
515,17
360,1
25,60
42,98
110,314
347,148
36,241
151,317
293,243
364,60
109,167
379,152
429,209
515,82
317,239
410,130
487,235
1,212
249,4
298,117
370,91
33,78
253,223
503,216
352,70
489,260
1,31
35,190
286,89
62,126
311,75
334,40
417,36
120,286
332,66
372,110
216,291
246,283
78,143
5,62
491,283
412,147
387,126
372,253
240,312
441,15
327,85
1,196
