185,129
341,55
220,145
319,55
281,57
54,62
4,110
29,66
239,131
124,127
80,58
157,105
156,59
370,55
233,57
259,58
290,160
211,58
118,60
157,133
9,68
295,139
176,155
273,125
185,57
230,242
391,52
104,124
272,102
61,20
262,152
251,114
83,134
114,156
224,111
185,98
5,144
143,12
317,95
57,95
161,21
194,236
102,178
140,35
25,4
249,230
267,173
114,15
28,144
273,276
319,225
344,223
242,275
250,251
209,80
351,271
147,158
160,175
387,239
45,174
140,83
93,28
28,205
317,261
313,116
170,233
342,103
118,231
82,223
19,37
185,28
117,104
93,97
76,273
296,99
65,124
249,82
93,74
48,239
241,194
308,196
25,124
345,80
367,105
317,32
209,186
1,232
152,263
143,218
209,19
392,260
84,6
295,255
232,215
283,227
206,273
75,191
103,271
45,133
386,75
359,8
356,182
110,85
395,21
4,1
376,215
304,79
395,107
115,205
20,253
207,213
128,264
364,233
297,42
55,217
355,153
190,8
97,239
73,243
37,95
47,197
349,128
150,193
396,163
37,26
178,260
76,160
261,197
169,42
11,91
297,6
204,105
387,126
4,181
244,11
35,268
180,175
123,185
196,163
242,166
274,82
24,232
365,84
398,207
163,1
174,212
55,42
288,190
349,248
373,274
165,79
267,8
6,208
185,77
374,171
324,182
333,4
53,152
350,32
337,199
54,276
119,36
210,253
386,191
143,240
93,203
15,276
