176,108
248,21
323,29
307,123
269,32
145,174
310,74
216,6
180,13
313,165
147,248
161,162
210,113
119,175
252,122
273,160
146,194
219,157
64,104
188,177
340,127
230,71
200,46
171,191
278,82
73,127
31,132
42,161
249,80
197,131
148,55
124,246
200,18
80,252
332,83
301,99
148,94
160,229
185,249
334,158
148,145
58,253
219,54
101,252
318,141
294,177
72,232
69,183
91,16
17,236
50,232
308,212
36,82
137,230
226,187
36,253
180,226
329,105
41,114
328,203
216,255
269,53
94,188
291,256
243,255
169,78
36,49
228,31
16,256
95,97
22,168
324,255
138,5
78,163
113,227
184,34
205,87
166,134
274,224
183,146
269,248
270,184
92,221
237,235
301,26
102,71
318,52
268,137
283,111
230,108
119,198
252,100
36,23
127,84
129,155
73,208
211,227
296,52
338,56
307,235
150,33
