276,151
96,153
41,122
92,119
332,6
185,96
120,136
316,43
303,163
29,154
98,9
225,7
180,8
99,90
17,123
151,132
271,47
53,10
204,119
8,17
65,117
234,115
181,64
274,76
100,65
296,41
22,52
167,146
239,53
300,14
92,175
194,145
324,161
301,123
122,103
227,166
219,146
260,175
35,30
290,63
282,179
31,90
4,39
205,96
121,176
320,136
346,181
241,76
212,53
53,138
341,119
163,176
253,95
69,60
283,114
149,161
203,21
92,36
66,92
349,30
184,116
193,46
293,90
4,176
337,94
151,100
7,92
322,77
350,146
225,95
244,147
