244,98
117,183
203,97
219,12
301,101
170,72
273,67
73,119
145,39
166,52
138,165
51,122
255,18
149,117
122,123
107,158
180,103
191,32
272,96
189,82
122,203
35,42
169,27
212,48
89,177
230,122
247,53
145,83
100,197
172,124
105,111
192,52
196,147
124,98
255,78
309,72
276,25
191,10
13,155
322,2
300,22
140,186
312,52
22,2
274,4
119,51
9,23
58,88
257,122
34,156
89,81
14,46
84,59
125,149
8,97
124,12
47,15
58,64
221,143
165,155
146,15
73,14
206,126
78,159
56,155
106,137
38,89
281,48
20,115
30,66
239,2
80,38
308,153
212,72
