78,170
60,153
252,168
266,148
56,175
272,170
308,83
74,65
204,24
279,123
231,78
100,109
212,115
157,124
72,110
161,89
255,95
179,29
139,87
227,142
304,120
190,116
118,82
74,21
201,63
232,27
40,91
325,143
317,162
177,65
90,53
127,59
255,29
321,67
293,24
54,42
284,82
126,133
22,9
287,184
56,77
10,100
18,121
276,6
105,185
231,98
77,192
273,59
130,186
239,5
310,12
23,35
211,45
39,118
249,67
13,157
180,183
30,58
158,185
151,43
54,12
211,83
224,183
187,88
275,102
43,197
251,132
105,1
324,43
200,182
4,192
104,130
130,4
120,107
187,1
35,219
235,52
1,78
255,189
86,92
36,140
10,234
147,223
2,23
170,242
95,203
307,184
295,99
56,217
163,7
325,113
38,164
121,39
232,233
22,177
79,227
83,129
307,234
262,227
115,164
44,239
308,213
1,215
104,23
118,206
204,245
196,202
295,52
239,203
63,131
1,48
139,26
169,214
103,230
286,217
3,138
282,237
219,203
328,223
