312,71
211,57
13,183
109,106
277,85
200,125
19,92
137,103
156,142
205,94
100,76
277,46
310,11
314,95
255,85
240,65
130,145
272,5
310,44
30,30
50,91
272,25
292,26
11,111
206,4
56,181
109,151
178,163
243,210
229,36
220,142
105,126
313,116
245,17
78,130
214,218
16,218
91,181
119,4
256,137
297,138
16,264
253,335
150,167
253,188
50,35
28,57
121,88
16,14
194,150
119,33
213,172
160,103
229,4
145,122
273,181
292,99
53,217
320,212
231,84
47,65
164,185
322,27
61,150
233,377
99,241
275,300
140,78
308,233
227,239
32,192
125,121
129,199
55,245
296,252
225,332
130,171
185,24
55,392
82,397
224,396
239,170
156,21
168,56
87,112
107,370
42,134
92,22
22,128
290,165
122,347
40,11
284,278
111,294
241,358
166,286
210,198
100,350
202,378
172,382
147,327
72,377
320,139
122,229
72,87
91,45
14,148
62,112
317,326
110,397
111,258
200,334
256,40
237,295
