214,187
293,190
314,199
364,199
242,187
155,258
181,189
289,304
134,191
272,218
335,188
390,196
7,278
384,235
263,197
202,223
161,215
257,295
63,299
82,221
214,207
329,217
178,281
116,154
104,218
289,139
234,221
339,235
313,253
297,226
26,224
124,209
200,299
94,145
373,271
141,220
268,256
89,254
181,227
38,262
246,243
11,308
140,307
62,204
179,253
333,121
362,237
70,278
233,308
111,257
227,268
397,216
95,287
203,277
299,281
309,308
66,257
104,191
202,252
292,262
130,265
158,237
111,301
253,275
54,240
117,13
355,282
196,21
397,303
223,239
6,251
326,283
32,191
281,240
339,309
284,160
344,264
38,306
94,21
5,190
398,251
115,235
41,209
6,231
86,306
293,36
175,304
143,285
364,59
371,306
173,110
49,281
229,31
231,288
68,58
343,58
395,37
8,210
129,36
261,93
250,118
75,187
394,59
331,36
223,10
281,94
283,63
318,64
365,178
256,55
174,55
152,177
243,71
151,54
395,281
348,95
111,58
212,62
383,76
53,183
63,4
195,174
307,15
394,175
327,92
390,122
131,60
90,79
231,54
224,79
372,96
327,7
9,160
317,174
395,93
206,88
149,87
235,98
74,99
348,164
139,246
122,84
183,89
311,124
89,56
306,89
70,28
20,58
331,152
121,128
79,125
