171,283
110,331
73,57
94,243
272,275
97,313
18,289
207,237
225,279
25,107
155,268
41,89
292,328
28,241
246,287
61,213
46,263
46,229
293,268
52,376
203,274
18,313
5,234
70,393
9,258
26,343
27,197
160,73
91,391
109,282
175,217
283,356
48,154
230,86
85,214
76,298
292,240
39,311
60,192
39,286
207,331
25,173
164,245
258,317
2,213
200,376
129,240
67,99
234,234
181,329
9,331
61,313
267,111
25,148
163,384
24,366
220,147
53,70
135,265
9,160
11,128
151,213
124,310
296,162
261,257
223,316
268,335
71,234
74,261
297,307
112,227
244,369
