72,67
179,218
335,166
52,104
200,212
255,200
270,101
318,185
151,88
111,62
64,87
236,207
112,96
172,188
48,155
210,137
201,62
211,178
330,145
168,166
251,174
213,79
245,129
160,207
171,127
231,156
90,48
173,73
60,139
233,91
140,59
32,72
260,63
305,162
119,133
37,126
177,95
189,160
328,119
225,120
174,48
290,187
306,10
15,143
204,24
77,275
326,91
285,15
356,169
139,127
15,92
369,104
83,160
285,116
298,137
6,55
252,152
198,114
90,89
342,66
226,21
113,281
73,30
127,185
23,111
367,129
107,175
155,111
45,27
327,7
156,31
280,168
348,115
379,84
117,33
