109,106
196,192
72,34
69,101
269,216
100,32
180,180
134,30
330,159
229,220
88,88
79,5
243,155
154,2
168,108
287,43
34,118
173,35
114,7
317,68
256,6
210,78
312,16
262,176
276,94
38,143
38,55
144,92
200,47
232,64
224,191
331,53
34,16
284,163
297,63
51,78
234,30
155,65
7,9
133,75
24,82
123,51
210,13
202,216
186,99
312,207
332,9
80,58
235,84
129,112
288,15
259,72
309,172
254,28
176,4
178,76
17,56
97,155
174,210
57,20
332,97
247,202
8,138
260,49
12,32
307,41
152,208
299,99
234,5
154,23
125,168
148,172
204,168
335,139
166,157
79,146
209,102
336,187
84,185
315,117
177,230
150,127
131,208
194,252
59,145
57,120
65,177
214,242
35,163
156,229
265,125
240,135
10,115
103,193
1,244
295,140
1,223
209,122
185,119
267,146
49,1
125,148
127,238
34,245
81,214
291,221
244,107
13,184
47,206
2,158
240,244
