96,198
198,9
214,23
228,39
281,55
247,54
317,174
38,56
257,130
2,14
1,35
247,6
148,194
319,197
356,191
17,48
196,71
125,204
21,26
138,130
369,7
166,131
68,159
29,4
119,180
222,72
291,37
193,135
360,152
293,99
110,37
49,103
336,45
236,108
94,14
315,97
82,127
184,48
106,81
1,71
111,106
157,49
24,119
58,48
206,102
91,52
25,75
68,84
50,216
48,125
287,136
129,25
310,48
259,73
156,15
398,7
352,33
170,71
182,99
57,187
252,214
73,108
125,71
145,77
366,108
205,49
61,22
364,60
335,106
336,79
38,197
269,106
182,214
343,12
295,3
273,4
384,182
10,190
223,2
197,296
141,100
370,295
275,212
140,170
392,283
296,171
302,227
14,281
176,10
317,71
99,223
375,33
276,297
84,296
11,91
387,94
71,272
164,273
