317,24
249,48
323,2
289,151
71,38
32,63
311,61
32,36
303,5
121,41
115,1
141,4
337,23
76,60
225,11
157,42
112,176
249,28
20,196
318,137
186,133
4,20
116,124
37,129
127,197
104,19
237,113
329,50
179,73
326,99
253,5
17,164
167,11
152,69
13,123
283,14
281,172
209,45
209,65
144,89
164,88
205,6
131,62
336,124
85,110
259,137
200,90
236,66
104,61
66,100
178,43
176,114
5,42
54,63
115,98
34,86
185,163
188,207
40,106
223,98
16,143
13,91
74,81
296,42
36,182
264,63
4,241
96,83
203,122
227,35
300,107
6,63
70,1
329,77
91,45
76,177
76,229
64,123
305,181
76,141
1,177
127,145
2,211
288,61
317,160
43,1
154,124
157,198
130,217
240,182
