104,173
122,189
170,286
93,256
98,151
89,293
39,196
99,270
176,275
85,174
148,34
69,234
97,183
185,181
150,281
65,269
162,35
188,264
38,245
140,81
56,284
176,194
68,173
93,220
65,149
140,288
110,257
63,250
193,231
183,292
24,202
120,122
112,140
51,177
122,270
119,225
128,208
77,137
21,246
126,135
107,281
35,271
106,218
50,227
135,271
160,183
146,46
85,109
149,265
98,40
183,245
138,99
87,275
79,125
27,282
128,292
131,223
63,184
184,211
80,227
7,250
64,211
134,182
19,219
86,150
158,74
116,291
39,284
95,80
5,267
90,68
111,236
165,58
148,176
21,232
75,277
3,213
103,7
161,295
80,212
100,98
52,297
14,173
168,135
87,192
12,281
172,177
163,206
84,245
131,153
5,183
6,36
49,159
63,129
112,74
165,119
73,114
49,97
54,202
38,141
108,206
23,149
48,44
21,22
19,8
123,108
72,7
120,244
25,49
39,217
74,161
33,32
64,298
193,252
93,205
4,21
80,98
77,200
112,36
166,236
19,269
84,86
30,132
137,127
39,56
129,15
85,3
138,27
55,239
90,55
60,48
80,37
3,196
139,115
68,24
182,128
32,90
67,61
53,119
4,3
170,94
4,112
17,118
174,50
189,103
9,81
46,79
77,69
26,294
163,107
63,82
6,67
114,17
113,87
162,219
84,21
31,172
140,193
61,100
54,61
4,236
137,61
121,171
43,19
185,57
18,133
51,6
31,4
99,240
43,127
113,100
161,154
10,158
9,298
