182,279
41,138
182,149
2,110
26,120
161,159
42,120
160,233
7,143
13,129
152,203
182,244
4,233
182,116
52,128
66,133
153,191
170,145
182,258
146,130
2,218
91,226
141,88
79,133
133,174
73,176
87,195
73,144
125,47
21,138
7,175
59,148
142,196
160,248
112,119
137,52
125,88
104,143
124,182
92,132
37,109
1,125
63,225
130,202
97,113
108,201
109,235
108,250
48,157
139,217
152,113
46,244
39,227
181,167
114,172
60,163
79,243
20,109
30,178
173,132
93,253
63,71
126,257
108,157
90,209
83,112
140,184
58,245
40,170
137,230
62,116
133,133
2,197
32,241
5,161
2,262
2,278
181,207
180,224
70,252
166,210
127,270
14,226
149,241
121,230
91,60
161,269
48,218
16,240
149,257
103,187
136,153
59,208
98,241
166,194
136,242
53,173
166,181
104,223
41,185
87,173
15,213
80,217
142,101
59,190
35,151
75,191
53,256
159,130
124,244
140,277
34,271
151,152
77,203
49,200
107,267
17,188
28,207
180,190
