34,73
15,89
196,87
116,59
72,58
114,90
81,94
20,125
143,175
80,127
44,80
44,130
17,139
13,63
201,157
59,130
9,243
64,106
70,138
138,110
45,118
34,139
125,120
48,62
203,53
87,58
8,11
81,160
109,18
175,172
69,95
193,245
133,52
201,145
121,76
59,206
52,174
27,214
56,97
33,118
82,81
162,51
13,113
149,51
46,105
76,172
174,50
201,188
130,184
13,151
86,113
201,67
29,90
26,51
72,220
170,154
171,118
191,128
115,194
86,179
13,219
151,106
144,204
203,169
104,41
82,146
41,179
158,188
19,198
141,133
89,204
64,164
71,199
167,134
21,173
30,105
155,138
26,240
178,140
122,18
187,98
15,186
126,40
164,94
42,155
127,200
108,74
125,214
63,118
60,62
118,130
70,187
104,135
160,76
203,2
22,73
98,123
178,90
94,193
157,120
105,148
201,121
125,164
41,48
93,102
174,77
120,147
190,168
132,82
155,175
184,187
134,151
169,61
189,111
47,239
55,156
97,158
114,172
58,192
203,104
46,198
96,76
24,157
104,201
28,185
124,104
106,182
173,195
33,165
38,227
106,214
22,227
149,162
106,109
