117,91
116,68
103,175
124,175
100,161
217,308
161,285
153,164
124,161
151,195
156,316
160,176
125,76
82,214
113,152
184,284
132,95
81,160
237,56
113,185
224,111
118,300
82,197
195,289
211,243
105,305
80,293
121,25
215,144
237,253
12,94
204,257
183,246
212,163
109,125
65,299
241,35
228,83
43,20
83,245
242,270
128,130
245,8
55,321
220,129
52,279
231,309
52,56
200,185
244,292
119,317
234,280
111,279
227,97
192,262
81,314
45,33
139,199
41,305
226,51
27,88
154,213
43,5
207,276
137,296
44,47
229,194
216,190
91,169
182,171
237,20
135,168
50,92
113,41
138,212
222,274
219,289
228,64
207,323
207,8
93,188
97,296
225,229
124,279
62,267
182,190
125,39
149,107
111,53
125,190
173,237
42,83
195,2
54,121
167,190
66,120
197,171
60,69
60,254
227,175
108,29
235,216
136,330
54,309
182,50
124,52
173,24
12,74
60,105
40,166
105,339
105,81
177,145
41,319
172,127
62,239
171,41
29,300
168,93
97,99
238,328
6,300
56,136
5,12
157,226
120,103
151,2
182,345
155,121
25,65
65,85
201,157
166,5
176,324
135,4
188,131
207,44
111,7
178,100
167,310
168,81
159,144
196,339
131,314
215,332
158,46
12,25
28,52
34,179
7,191
149,34
4,46
140,19
225,343
176,160
207,32
86,280
31,347
2,329
194,25
156,90
146,73
121,334
16,173
39,268
165,56
68,321
205,348
21,16
174,115
144,92
245,311
107,111
82,134
7,106
66,339
167,344
29,101
232,9
18,111
129,112
20,160
89,333
14,3
162,69
34,287
36,199
206,103
216,63
196,140
108,213
52,164
47,193
180,2
77,344
20,252
146,57
76,106
222,322
138,46
